ObservationDate,State,Country,Last Update,Confirmed,Deaths,Recovered
2020-01-22 00:00:00,Anhui,China,2020-01-22 17:00:00,1,0,0
2020-01-22 00:00:00,Beijing,China,2020-01-22 17:00:00,14,0,0
2020-01-22 00:00:00,Chongqing,China,2020-01-22 17:00:00,6,0,0
2020-01-22 00:00:00,Fujian,China,2020-01-22 17:00:00,1,0,0
2020-01-22 00:00:00,Gansu,China,2020-01-22 17:00:00,0,0,0
2020-01-22 00:00:00,Guangdong,China,2020-01-22 17:00:00,26,0,0
2020-01-22 00:00:00,Guangxi,China,2020-01-22 17:00:00,2,0,0
2020-01-22 00:00:00,Guizhou,China,2020-01-22 17:00:00,1,0,0
2020-01-22 00:00:00,Hainan,China,2020-01-22 17:00:00,4,0,0
2020-01-22 00:00:00,Hebei,China,2020-01-22 17:00:00,1,0,0
2020-01-22 00:00:00,Heilongjiang,China,2020-01-22 17:00:00,0,0,0
2020-01-22 00:00:00,Henan,China,2020-01-22 17:00:00,5,0,0
2020-01-22 00:00:00,Hong Kong,Hong Kong,2020-01-22 17:00:00,0,0,0
2020-01-22 00:00:00,Hubei,China,2020-01-22 17:00:00,444,17,28
2020-01-22 00:00:00,Hunan,China,2020-01-22 17:00:00,4,0,0
2020-01-22 00:00:00,Inner Mongolia,China,2020-01-22 17:00:00,0,0,0
2020-01-22 00:00:00,Jiangsu,China,2020-01-22 17:00:00,1,0,0
2020-01-22 00:00:00,Jiangxi,China,2020-01-22 17:00:00,2,0,0
2020-01-22 00:00:00,Jilin,China,2020-01-22 17:00:00,0,0,0
2020-01-22 00:00:00,Liaoning,China,2020-01-22 17:00:00,2,0,0
2020-01-22 00:00:00,Macau,Macau,2020-01-22 17:00:00,1,0,0
2020-01-22 00:00:00,Ningxia,China,2020-01-22 17:00:00,1,0,0
2020-01-22 00:00:00,Qinghai,China,2020-01-22 17:00:00,0,0,0
2020-01-22 00:00:00,Shaanxi,China,2020-01-22 17:00:00,0,0,0
2020-01-22 00:00:00,Shandong,China,2020-01-22 17:00:00,2,0,0
2020-01-22 00:00:00,Shanghai,China,2020-01-22 17:00:00,9,0,0
2020-01-22 00:00:00,Shanxi,China,2020-01-22 17:00:00,1,0,0
2020-01-22 00:00:00,Sichuan,China,2020-01-22 17:00:00,5,0,0
2020-01-22 00:00:00,Taiwan,Taiwan,2020-01-22 17:00:00,1,0,0
2020-01-22 00:00:00,Tianjin,China,2020-01-22 17:00:00,4,0,0
2020-01-22 00:00:00,Tibet,China,2020-01-22 17:00:00,0,0,0
2020-01-22 00:00:00,Washington,US,2020-01-22 17:00:00,1,0,0
2020-01-22 00:00:00,Xinjiang,China,2020-01-22 17:00:00,0,0,0
2020-01-22 00:00:00,Yunnan,China,2020-01-22 17:00:00,1,0,0
2020-01-22 00:00:00,Zhejiang,China,2020-01-22 17:00:00,10,0,0
2020-01-22 00:00:00,,Japan,2020-01-22 17:00:00,2,0,0
2020-01-22 00:00:00,,Thailand,2020-01-22 17:00:00,2,0,0
2020-01-22 00:00:00,,South Korea,2020-01-22 17:00:00,1,0,0
2020-01-23 00:00:00,Anhui,China,2020-01-23 17:00:00,9,0,0
2020-01-23 00:00:00,Beijing,China,2020-01-23 17:00:00,22,0,0
2020-01-23 00:00:00,Chongqing,China,2020-01-23 17:00:00,9,0,0
2020-01-23 00:00:00,Fujian,China,2020-01-23 17:00:00,5,0,0
2020-01-23 00:00:00,Gansu,China,2020-01-23 17:00:00,2,0,0
2020-01-23 00:00:00,Guangdong,China,2020-01-23 17:00:00,32,0,2
2020-01-23 00:00:00,Guangxi,China,2020-01-23 17:00:00,5,0,0
2020-01-23 00:00:00,Guizhou,China,2020-01-23 17:00:00,3,0,0
2020-01-23 00:00:00,Hainan,China,2020-01-23 17:00:00,5,0,0
2020-01-23 00:00:00,Hebei,China,2020-01-23 17:00:00,1,1,0
2020-01-23 00:00:00,Heilongjiang,China,2020-01-23 17:00:00,2,0,0
2020-01-23 00:00:00,Henan,China,2020-01-23 17:00:00,5,0,0
2020-01-23 00:00:00,Hong Kong,Hong Kong,2020-01-23 17:00:00,2,0,0
2020-01-23 00:00:00,Hubei,China,2020-01-23 17:00:00,444,17,28
2020-01-23 00:00:00,Hunan,China,2020-01-23 17:00:00,9,0,0
2020-01-23 00:00:00,Inner Mongolia,China,2020-01-23 17:00:00,0,0,0
2020-01-23 00:00:00,Jiangsu,China,2020-01-23 17:00:00,5,0,0
2020-01-23 00:00:00,Jiangxi,China,2020-01-23 17:00:00,7,0,0
2020-01-23 00:00:00,Jilin,China,2020-01-23 17:00:00,1,0,0
2020-01-23 00:00:00,Liaoning,China,2020-01-23 17:00:00,3,0,0
2020-01-23 00:00:00,Macau,Macau,2020-01-23 17:00:00,2,0,0
2020-01-23 00:00:00,Ningxia,China,2020-01-23 17:00:00,1,0,0
2020-01-23 00:00:00,Qinghai,China,2020-01-23 17:00:00,0,0,0
2020-01-23 00:00:00,Shaanxi,China,2020-01-23 17:00:00,3,0,0
2020-01-23 00:00:00,Shandong,China,2020-01-23 17:00:00,6,0,0
2020-01-23 00:00:00,Shanghai,China,2020-01-23 17:00:00,16,0,0
2020-01-23 00:00:00,Shanxi,China,2020-01-23 17:00:00,1,0,0
2020-01-23 00:00:00,Sichuan,China,2020-01-23 17:00:00,8,0,0
2020-01-23 00:00:00,Taiwan,Taiwan,2020-01-23 17:00:00,1,0,0
2020-01-23 00:00:00,Tianjin,China,2020-01-23 17:00:00,4,0,0
2020-01-23 00:00:00,Tibet,China,2020-01-23 17:00:00,0,0,0
2020-01-23 00:00:00,Washington,US,2020-01-23 17:00:00,1,0,0
2020-01-23 00:00:00,Xinjiang,China,2020-01-23 17:00:00,2,0,0
2020-01-23 00:00:00,Yunnan,China,2020-01-23 17:00:00,2,0,0
2020-01-23 00:00:00,Zhejiang,China,2020-01-23 17:00:00,27,0,0
2020-01-23 00:00:00,,Japan,2020-01-23 17:00:00,1,0,0
2020-01-23 00:00:00,,Thailand,2020-01-23 17:00:00,3,0,0
2020-01-23 00:00:00,,South Korea,2020-01-23 17:00:00,1,0,0
2020-01-23 00:00:00,,Singapore,2020-01-23 17:00:00,1,0,0
2020-01-23 00:00:00,,Philippines,2020-01-23 17:00:00,0,0,0
2020-01-23 00:00:00,,Malaysia,2020-01-23 17:00:00,0,0,0
2020-01-23 00:00:00,,Vietnam,2020-01-23 17:00:00,2,0,0
2020-01-23 00:00:00,,Australia,2020-01-23 17:00:00,0,0,0
2020-01-23 00:00:00,,Mexico,2020-01-23 17:00:00,0,0,0
2020-01-23 00:00:00,,Brazil,2020-01-23 17:00:00,0,0,0
2020-01-23 00:00:00,,Colombia,2020-01-23 17:00:00,0,0,0
2020-01-24 00:00:00,Hubei,China,2020-01-24 17:00:00,549,24,31
2020-01-24 00:00:00,Guangdong,China,2020-01-24 17:00:00,53,0,2
2020-01-24 00:00:00,Zhejiang,China,2020-01-24 17:00:00,43,0,1
2020-01-24 00:00:00,Beijing,China,2020-01-24 17:00:00,36,0,1
2020-01-24 00:00:00,Chongqing,China,2020-01-24 17:00:00,27,0,0
2020-01-24 00:00:00,Hunan,China,2020-01-24 17:00:00,24,0,0
2020-01-24 00:00:00,Guangxi,China,2020-01-24 17:00:00,23,0,0
2020-01-24 00:00:00,Shanghai,China,2020-01-24 17:00:00,20,0,1
2020-01-24 00:00:00,Jiangxi,China,2020-01-24 17:00:00,18,0,0
2020-01-24 00:00:00,Sichuan,China,2020-01-24 17:00:00,15,0,0
2020-01-24 00:00:00,Shandong,China,2020-01-24 17:00:00,15,0,0
2020-01-24 00:00:00,Anhui,China,2020-01-24 17:00:00,15,0,0
2020-01-24 00:00:00,Fujian,China,2020-01-24 17:00:00,10,0,0
2020-01-24 00:00:00,Henan,China,2020-01-24 17:00:00,9,0,0
2020-01-24 00:00:00,Jiangsu,China,2020-01-24 17:00:00,9,0,0
2020-01-24 00:00:00,Hainan,China,2020-01-24 17:00:00,8,0,0
2020-01-24 00:00:00,Tianjin,China,2020-01-24 17:00:00,8,0,0
2020-01-24 00:00:00,Yunnan,China,2020-01-24 17:00:00,5,0,0
2020-01-24 00:00:00,Shaanxi,China,2020-01-24 17:00:00,5,0,0
2020-01-24 00:00:00,Heilongjiang,China,2020-01-24 17:00:00,4,1,0
2020-01-24 00:00:00,Liaoning,China,2020-01-24 17:00:00,4,0,0
2020-01-24 00:00:00,Guizhou,China,2020-01-24 17:00:00,3,0,0
2020-01-24 00:00:00,Jilin,China,2020-01-24 17:00:00,3,0,0
2020-01-24 00:00:00,Taiwan,Taiwan,2020-01-24 17:00:00,3,0,0
2020-01-24 00:00:00,Ningxia,China,2020-01-24 17:00:00,2,0,0
2020-01-24 00:00:00,Hong Kong,Hong Kong,2020-01-24 17:00:00,2,0,0
2020-01-24 00:00:00,Macau,Macau,2020-01-24 17:00:00,2,0,0
2020-01-24 00:00:00,Hebei,China,2020-01-24 17:00:00,2,1,0
2020-01-24 00:00:00,Gansu,China,2020-01-24 17:00:00,2,0,0
2020-01-24 00:00:00,Xinjiang,China,2020-01-24 17:00:00,2,0,0
2020-01-24 00:00:00,Shanxi,China,2020-01-24 17:00:00,1,0,0
2020-01-24 00:00:00,Inner Mongolia,China,2020-01-24 17:00:00,1,0,0
2020-01-24 00:00:00,Qinghai,China,2020-01-24 17:00:00,0,0,0
2020-01-24 00:00:00,Washington,US,2020-01-24 17:00:00,1,0,0
2020-01-24 00:00:00,Chicago,US,2020-01-24 17:00:00,1,0,0
2020-01-24 00:00:00,,Japan,2020-01-24 17:00:00,2,0,0
2020-01-24 00:00:00,,Thailand,2020-01-24 17:00:00,5,0,0
2020-01-24 00:00:00,,South Korea,2020-01-24 17:00:00,2,0,0
2020-01-24 00:00:00,,Singapore,2020-01-24 17:00:00,3,0,0
2020-01-24 00:00:00,,Vietnam,2020-01-24 17:00:00,2,0,0
2020-01-24 00:00:00,,France,2020-01-24 17:00:00,2,0,0
2020-01-25 00:00:00,Hubei,China,2020-01-25 17:00:00,761,40,32
2020-01-25 00:00:00,Guangdong,China,2020-01-25 17:00:00,78,0,2
2020-01-25 00:00:00,Zhejiang,China,2020-01-25 17:00:00,62,0,1
2020-01-25 00:00:00,Chongqing,China,2020-01-25 17:00:00,57,0,0
2020-01-25 00:00:00,Hunan,China,2020-01-25 17:00:00,43,0,0
2020-01-25 00:00:00,Beijing,China,2020-01-25 17:00:00,41,0,2
2020-01-25 00:00:00,Anhui,China,2020-01-25 17:00:00,39,0,0
2020-01-25 00:00:00,Shanghai,China,2020-01-25 17:00:00,33,0,1
2020-01-25 00:00:00,Henan,China,2020-01-25 17:00:00,32,0,0
2020-01-25 00:00:00,Sichuan,China,2020-01-25 17:00:00,28,0,0
2020-01-25 00:00:00,Shandong,China,2020-01-25 17:00:00,27,0,0
2020-01-25 00:00:00,Guangxi,China,2020-01-25 17:00:00,23,0,0
2020-01-25 00:00:00,Hainan,China,2020-01-25 17:00:00,19,0,0
2020-01-25 00:00:00,Jiangxi,China,2020-01-25 17:00:00,18,0,0
2020-01-25 00:00:00,Fujian,China,2020-01-25 17:00:00,18,0,0
2020-01-25 00:00:00,Jiangsu,China,2020-01-25 17:00:00,18,0,1
2020-01-25 00:00:00,Liaoning,China,2020-01-25 17:00:00,17,0,0
2020-01-25 00:00:00,Shaanxi,China,2020-01-25 17:00:00,15,0,0
2020-01-25 00:00:00,Yunnan,China,2020-01-25 17:00:00,11,0,0
2020-01-25 00:00:00,Tianjin,China,2020-01-25 17:00:00,10,0,0
2020-01-25 00:00:00,Heilongjiang,China,2020-01-25 17:00:00,9,1,0
2020-01-25 00:00:00,Hebei,China,2020-01-25 17:00:00,8,1,0
2020-01-25 00:00:00,Inner Mongolia,China,2020-01-25 17:00:00,7,0,0
2020-01-25 00:00:00,Shanxi,China,2020-01-25 17:00:00,6,0,0
2020-01-25 00:00:00,Hong Kong,Hong Kong,2020-01-25 17:00:00,5,0,0
2020-01-25 00:00:00,Guizhou,China,2020-01-25 17:00:00,4,0,0
2020-01-25 00:00:00,Jilin,China,2020-01-25 17:00:00,4,0,0
2020-01-25 00:00:00,Gansu,China,2020-01-25 17:00:00,4,0,0
2020-01-25 00:00:00,Ningxia,China,2020-01-25 17:00:00,3,0,0
2020-01-25 00:00:00,Taiwan,Taiwan,2020-01-25 17:00:00,3,0,0
2020-01-25 00:00:00,Xinjiang,China,2020-01-25 17:00:00,3,0,0
2020-01-25 00:00:00,Macau,Macau,2020-01-25 17:00:00,2,0,0
2020-01-25 00:00:00,Qinghai,China,2020-01-25 17:00:00,1,0,0
2020-01-25 00:00:00,Washington,US,2020-01-25 17:00:00,1,0,0
2020-01-25 00:00:00,Illinois,US,2020-01-25 17:00:00,1,0,0
2020-01-25 00:00:00,,Japan,2020-01-25 17:00:00,2,0,0
2020-01-25 00:00:00,,Thailand,2020-01-25 17:00:00,7,0,0
2020-01-25 00:00:00,,South Korea,2020-01-25 17:00:00,2,0,0
2020-01-25 00:00:00,,Singapore,2020-01-25 17:00:00,3,0,0
2020-01-25 00:00:00,,Vietnam,2020-01-25 17:00:00,2,0,0
2020-01-25 00:00:00,,France,2020-01-25 17:00:00,3,0,0
2020-01-25 00:00:00,,Australia,2020-01-25 17:00:00,4,0,0
2020-01-25 00:00:00,,Nepal,2020-01-25 17:00:00,1,0,0
2020-01-25 00:00:00,,Malaysia,2020-01-25 17:00:00,3,0,0
2020-01-26 00:00:00,Hubei,China,2020-01-26 16:00:00,1058,52,42
2020-01-26 00:00:00,Guangdong,China,2020-01-26 16:00:00,111,0,2
2020-01-26 00:00:00,Zhejiang,China,2020-01-26 16:00:00,104,0,1
2020-01-26 00:00:00,Henan,China,2020-01-26 16:00:00,83,1,0
2020-01-26 00:00:00,Chongqing,China,2020-01-26 16:00:00,75,0,0
2020-01-26 00:00:00,Hunan,China,2020-01-26 16:00:00,69,0,0
2020-01-26 00:00:00,Beijing,China,2020-01-26 16:00:00,68,0,2
2020-01-26 00:00:00,Anhui,China,2020-01-26 16:00:00,60,0,0
2020-01-26 00:00:00,Shandong,China,2020-01-26 16:00:00,46,0,0
2020-01-26 00:00:00,Sichuan,China,2020-01-26 16:00:00,44,0,0
2020-01-26 00:00:00,Shanghai,China,2020-01-26 16:00:00,40,1,1
2020-01-26 00:00:00,Guangxi,China,2020-01-26 16:00:00,36,0,0
2020-01-26 00:00:00,Jiangxi,China,2020-01-26 16:00:00,36,0,0
2020-01-26 00:00:00,Fujian,China,2020-01-26 16:00:00,35,0,0
2020-01-26 00:00:00,Jiangsu,China,2020-01-26 16:00:00,33,0,1
2020-01-26 00:00:00,Hainan,China,2020-01-26 16:00:00,22,0,0
2020-01-26 00:00:00,Shaanxi,China,2020-01-26 16:00:00,22,0,0
2020-01-26 00:00:00,Liaoning,China,2020-01-26 16:00:00,21,0,0
2020-01-26 00:00:00,Yunnan,China,2020-01-26 16:00:00,16,0,0
2020-01-26 00:00:00,Heilongjiang,China,2020-01-26 16:00:00,15,1,0
2020-01-26 00:00:00,Tianjin,China,2020-01-26 16:00:00,14,0,0
2020-01-26 00:00:00,Hebei,China,2020-01-26 16:00:00,13,1,0
2020-01-26 00:00:00,Shanxi,China,2020-01-26 16:00:00,9,0,0
2020-01-26 00:00:00,Hong Kong,Hong Kong,2020-01-26 16:00:00,8,0,0
2020-01-26 00:00:00,Inner Mongolia,China,2020-01-26 16:00:00,7,0,0
2020-01-26 00:00:00,Gansu,China,2020-01-26 16:00:00,7,0,0
2020-01-26 00:00:00,Guizhou,China,2020-01-26 16:00:00,5,0,0
2020-01-26 00:00:00,Macau,Macau,2020-01-26 16:00:00,5,0,0
2020-01-26 00:00:00,Ningxia,China,2020-01-26 16:00:00,4,0,0
2020-01-26 00:00:00,Jilin,China,2020-01-26 16:00:00,4,0,0
2020-01-26 00:00:00,Taiwan,Taiwan,2020-01-26 16:00:00,4,0,0
2020-01-26 00:00:00,Xinjiang,China,2020-01-26 16:00:00,4,0,0
2020-01-26 00:00:00,Qinghai,China,2020-01-26 16:00:00,1,0,0
2020-01-26 00:00:00,Washington,US,2020-01-26 16:00:00,1,0,0
2020-01-26 00:00:00,Illinois,US,2020-01-26 16:00:00,1,0,0
2020-01-26 00:00:00,California,US,2020-01-26 16:00:00,2,0,0
2020-01-26 00:00:00,Arizona,US,2020-01-26 16:00:00,1,0,0
2020-01-26 00:00:00,,Japan,2020-01-26 16:00:00,4,0,1
2020-01-26 00:00:00,,Thailand,2020-01-26 16:00:00,8,0,2
2020-01-26 00:00:00,,South Korea,2020-01-26 16:00:00,3,0,0
2020-01-26 00:00:00,,Singapore,2020-01-26 16:00:00,4,0,0
2020-01-26 00:00:00,,Vietnam,2020-01-26 16:00:00,2,0,0
2020-01-26 00:00:00,,France,2020-01-26 16:00:00,3,0,0
2020-01-26 00:00:00,,Australia,2020-01-26 16:00:00,4,0,0
2020-01-26 00:00:00,,Nepal,2020-01-26 16:00:00,1,0,0
2020-01-26 00:00:00,,Malaysia,2020-01-26 16:00:00,4,0,0
2020-01-26 00:00:00,Ontario,Canada,2020-01-26 16:00:00,1,0,0
2020-01-27 00:00:00,Hubei,China,2020-01-27 23:59:00,1423,76,45
2020-01-27 00:00:00,Guangdong,China,2020-01-27 23:59:00,151,0,4
2020-01-27 00:00:00,Zhejiang,China,2020-01-27 23:59:00,128,0,1
2020-01-27 00:00:00,Henan,China,2020-01-27 23:59:00,128,1,0
2020-01-27 00:00:00,Chongqing,China,2020-01-27 23:59:00,110,0,0
2020-01-27 00:00:00,Hunan,China,2020-01-27 23:59:00,100,0,0
2020-01-27 00:00:00,Beijing,China,2020-01-27 23:59:00,80,1,2
2020-01-27 00:00:00,Shandong,China,2020-01-27 23:59:00,75,0,0
2020-01-27 00:00:00,Jiangxi,China,2020-01-27 23:59:00,72,0,2
2020-01-27 00:00:00,Anhui,China,2020-01-27 23:59:00,70,0,0
2020-01-27 00:00:00,Sichuan,China,2020-01-27 23:59:00,69,0,0
2020-01-27 00:00:00,Fujian,China,2020-01-27 23:59:00,59,0,0
2020-01-27 00:00:00,Shanghai,China,2020-01-27 23:59:00,53,1,3
2020-01-27 00:00:00,Jiangsu,China,2020-01-27 23:59:00,47,0,1
2020-01-27 00:00:00,Guangxi,China,2020-01-27 23:59:00,46,0,0
2020-01-27 00:00:00,Shaanxi,China,2020-01-27 23:59:00,35,0,0
2020-01-27 00:00:00,Hainan,China,2020-01-27 23:59:00,33,1,0
2020-01-27 00:00:00,Liaoning,China,2020-01-27 23:59:00,27,0,0
2020-01-27 00:00:00,Yunnan,China,2020-01-27 23:59:00,26,0,0
2020-01-27 00:00:00,Tianjin,China,2020-01-27 23:59:00,23,0,0
2020-01-27 00:00:00,Heilongjiang,China,2020-01-27 23:59:00,21,1,0
2020-01-27 00:00:00,Hebei,China,2020-01-27 23:59:00,18,1,0
2020-01-27 00:00:00,Gansu,China,2020-01-27 23:59:00,14,0,0
2020-01-27 00:00:00,Shanxi,China,2020-01-27 23:59:00,13,0,0
2020-01-27 00:00:00,Inner Mongolia,China,2020-01-27 23:59:00,11,0,0
2020-01-27 00:00:00,Hong Kong,Hong Kong,2020-01-27 23:59:00,8,0,0
2020-01-27 00:00:00,Guizhou,China,2020-01-27 23:59:00,7,0,0
2020-01-27 00:00:00,Ningxia,China,2020-01-27 23:59:00,7,0,0
2020-01-27 00:00:00,Jilin,China,2020-01-27 23:59:00,6,0,0
2020-01-27 00:00:00,Macau,Macau,2020-01-27 23:59:00,6,0,0
2020-01-27 00:00:00,Qinghai,China,2020-01-27 23:59:00,6,0,0
2020-01-27 00:00:00,Taiwan,Taiwan,2020-01-27 23:59:00,5,0,0
2020-01-27 00:00:00,Xinjiang,China,2020-01-27 23:59:00,5,0,0
2020-01-27 00:00:00,Washington,US,2020-01-27 23:59:00,1,0,0
2020-01-27 00:00:00,Illinois,US,2020-01-27 23:59:00,1,0,0
2020-01-27 00:00:00,California,US,2020-01-27 23:59:00,2,0,0
2020-01-27 00:00:00,Arizona,US,2020-01-27 23:59:00,1,0,0
2020-01-27 00:00:00,,Japan,2020-01-27 23:59:00,4,0,1
2020-01-27 00:00:00,,Thailand,2020-01-27 23:59:00,8,0,2
2020-01-27 00:00:00,,South Korea,2020-01-27 23:59:00,4,0,0
2020-01-27 00:00:00,,Singapore,2020-01-27 23:59:00,5,0,0
2020-01-27 00:00:00,,Vietnam,2020-01-27 23:59:00,2,0,0
2020-01-27 00:00:00,,France,2020-01-27 23:59:00,3,0,0
2020-01-27 00:00:00,,Nepal,2020-01-27 23:59:00,1,0,0
2020-01-27 00:00:00,,Malaysia,2020-01-27 23:59:00,4,0,0
2020-01-27 00:00:00,Ontario,Canada,2020-01-27 23:59:00,1,0,0
2020-01-27 00:00:00,,Cambodia,2020-01-27 23:59:00,1,0,0
2020-01-27 00:00:00,,Sri Lanka,2020-01-27 23:59:00,1,0,0
2020-01-27 00:00:00,,Ivory Coast,2020-01-27 23:59:00,1,0,0
2020-01-27 00:00:00,New South Wales,Australia,2020-01-27 23:59:00,4,0,0
2020-01-27 00:00:00,Victoria,Australia,2020-01-27 23:59:00,1,0,0
2020-01-28 00:00:00,Hubei,China,2020-01-28 23:00:00,3554,125,80
2020-01-28 00:00:00,Guangdong,China,2020-01-28 23:00:00,207,0,4
2020-01-28 00:00:00,Zhejiang,China,2020-01-28 23:00:00,173,0,3
2020-01-28 00:00:00,Henan,China,2020-01-28 23:00:00,168,1,0
2020-01-28 00:00:00,Hunan,China,2020-01-28 23:00:00,143,0,0
2020-01-28 00:00:00,Chongqing,China,2020-01-28 23:00:00,132,0,0
2020-01-28 00:00:00,Jiangxi,China,2020-01-28 23:00:00,109,0,3
2020-01-28 00:00:00,Anhui,China,2020-01-28 23:00:00,106,0,0
2020-01-28 00:00:00,Shandong,China,2020-01-28 23:00:00,95,0,0
2020-01-28 00:00:00,Beijing,China,2020-01-28 23:00:00,91,1,4
2020-01-28 00:00:00,Sichuan,China,2020-01-28 23:00:00,90,0,0
2020-01-28 00:00:00,Fujian,China,2020-01-28 23:00:00,80,0,0
2020-01-28 00:00:00,Jiangsu,China,2020-01-28 23:00:00,70,0,1
2020-01-28 00:00:00,Shanghai,China,2020-01-28 23:00:00,66,1,4
2020-01-28 00:00:00,Guangxi,China,2020-01-28 23:00:00,51,0,2
2020-01-28 00:00:00,Shaanxi,China,2020-01-28 23:00:00,46,0,0
2020-01-28 00:00:00,Yunnan,China,2020-01-28 23:00:00,44,0,0
2020-01-28 00:00:00,Hainan,China,2020-01-28 23:00:00,40,1,0
2020-01-28 00:00:00,Liaoning,China,2020-01-28 23:00:00,34,0,0
2020-01-28 00:00:00,Hebei,China,2020-01-28 23:00:00,33,1,0
2020-01-28 00:00:00,Heilongjiang,China,2020-01-28 23:00:00,33,1,0
2020-01-28 00:00:00,Shanxi,China,2020-01-28 23:00:00,27,0,0
2020-01-28 00:00:00,Tianjin,China,2020-01-28 23:00:00,24,0,0
2020-01-28 00:00:00,Gansu,China,2020-01-28 23:00:00,19,0,0
2020-01-28 00:00:00,Inner Mongolia,China,2020-01-28 23:00:00,15,0,0
2020-01-28 00:00:00,Ningxia,China,2020-01-28 23:00:00,11,0,0
2020-01-28 00:00:00,Xinjiang,China,2020-01-28 23:00:00,10,0,0
2020-01-28 00:00:00,Guizhou,China,2020-01-28 23:00:00,9,0,0
2020-01-28 00:00:00,Jilin,China,2020-01-28 23:00:00,8,0,0
2020-01-28 00:00:00,Taiwan,Taiwan,2020-01-28 23:00:00,8,0,0
2020-01-28 00:00:00,Hong Kong,Hong Kong,2020-01-28 23:00:00,8,0,0
2020-01-28 00:00:00,Macau,Macau,2020-01-28 23:00:00,7,0,0
2020-01-28 00:00:00,Qinghai,China,2020-01-28 23:00:00,6,0,0
2020-01-28 00:00:00,Washington,US,2020-01-28 23:00:00,1,0,0
2020-01-28 00:00:00,Illinois,US,2020-01-28 23:00:00,1,0,0
2020-01-28 00:00:00,California,US,2020-01-28 23:00:00,2,0,0
2020-01-28 00:00:00,Arizona,US,2020-01-28 23:00:00,1,0,0
2020-01-28 00:00:00,,Japan,2020-01-28 23:00:00,7,0,1
2020-01-28 00:00:00,,Thailand,2020-01-28 23:00:00,14,0,5
2020-01-28 00:00:00,,South Korea,2020-01-28 23:00:00,4,0,0
2020-01-28 00:00:00,,Singapore,2020-01-28 23:00:00,7,0,0
2020-01-28 00:00:00,,Vietnam,2020-01-28 23:00:00,2,0,0
2020-01-28 00:00:00,,France,2020-01-28 23:00:00,4,0,0
2020-01-28 00:00:00,,Nepal,2020-01-28 23:00:00,1,0,0
2020-01-28 00:00:00,,Malaysia,2020-01-28 23:00:00,4,0,0
2020-01-28 00:00:00,Ontario,Canada,2020-01-28 23:00:00,1,0,0
2020-01-28 00:00:00,British Columbia,Canada,2020-01-28 23:00:00,1,0,0
2020-01-28 00:00:00,,Cambodia,2020-01-28 23:00:00,1,0,0
2020-01-28 00:00:00,,Sri Lanka,2020-01-28 23:00:00,1,0,0
2020-01-28 00:00:00,New South Wales,Australia,2020-01-28 23:00:00,4,0,0
2020-01-28 00:00:00,Victoria,Australia,2020-01-28 23:00:00,1,0,0
2020-01-28 00:00:00,Bavaria,Germany,2020-01-28 23:00:00,4,0,0
2020-01-29 00:00:00,Hubei,China,2020-01-29 19:30:00,3554,125,88
2020-01-29 00:00:00,Zhejiang,China,2020-01-29 19:30:00,296,0,3
2020-01-29 00:00:00,Guangdong,China,2020-01-29 19:30:00,277,0,5
2020-01-29 00:00:00,Hunan,China,2020-01-29 19:30:00,221,0,0
2020-01-29 00:00:00,Henan,China,2020-01-29 19:30:00,206,2,1
2020-01-29 00:00:00,Anhui,China,2020-01-29 19:30:00,152,0,2
2020-01-29 00:00:00,Chongqing,China,2020-01-29 19:30:00,147,0,1
2020-01-29 00:00:00,Shandong,China,2020-01-29 19:30:00,130,0,1
2020-01-29 00:00:00,Beijing,China,2020-01-29 19:30:00,111,1,4
2020-01-29 00:00:00,Jiangxi,China,2020-01-29 19:30:00,109,0,3
2020-01-29 00:00:00,Sichuan,China,2020-01-29 19:30:00,108,1,1
2020-01-29 00:00:00,Jiangsu,China,2020-01-29 19:30:00,99,0,1
2020-01-29 00:00:00,Shanghai,China,2020-01-29 19:30:00,96,1,5
2020-01-29 00:00:00,Fujian,China,2020-01-29 19:30:00,84,0,0
2020-01-29 00:00:00,Guangxi,China,2020-01-29 19:30:00,58,0,2
2020-01-29 00:00:00,Shaanxi,China,2020-01-29 19:30:00,56,0,0
2020-01-29 00:00:00,Yunnan,China,2020-01-29 19:30:00,55,0,0
2020-01-29 00:00:00,Hebei,China,2020-01-29 19:30:00,48,1,0
2020-01-29 00:00:00,Hainan,China,2020-01-29 19:30:00,43,1,0
2020-01-29 00:00:00,Liaoning,China,2020-01-29 19:30:00,39,0,1
2020-01-29 00:00:00,Heilongjiang,China,2020-01-29 19:30:00,38,1,0
2020-01-29 00:00:00,Tianjin,China,2020-01-29 19:30:00,27,0,0
2020-01-29 00:00:00,Shanxi,China,2020-01-29 19:30:00,27,0,1
2020-01-29 00:00:00,Gansu,China,2020-01-29 19:30:00,24,0,0
2020-01-29 00:00:00,Inner Mongolia,China,2020-01-29 19:30:00,16,0,0
2020-01-29 00:00:00,Xinjiang,China,2020-01-29 19:30:00,13,0,0
2020-01-29 00:00:00,Ningxia,China,2020-01-29 19:30:00,12,0,0
2020-01-29 00:00:00,Hong Kong,Hong Kong,2020-01-29 19:30:00,10,0,0
2020-01-29 00:00:00,Guizhou,China,2020-01-29 19:30:00,9,0,1
2020-01-29 00:00:00,Jilin,China,2020-01-29 19:30:00,9,0,0
2020-01-29 00:00:00,Taiwan,Taiwan,2020-01-29 19:30:00,8,0,0
2020-01-29 00:00:00,Macau,Macau,2020-01-29 19:30:00,7,0,0
